path,label,conf,revalidated_manually
.\data\train\subject-1\fall\1_forward_falls\frame014.jpg,1,0.8662394881248474,0
.\data\train\subject-1\fall\1_forward_falls\frame015.jpg,1,0.8464308381080627,0
.\data\train\subject-1\fall\1_forward_falls\frame016.jpg,1,0.8309046626091003,0
.\data\train\subject-1\fall\1_forward_falls\frame017.jpg,1,0.8180798292160034,0
.\data\train\subject-1\fall\1_forward_falls\frame018.jpg,1,0.8117737174034119,0
.\data\train\subject-1\fall\1_forward_falls\frame019.jpg,1,0.7976840138435364,0
.\data\train\subject-1\fall\1_forward_falls\frame020.jpg,1,0.7873712778091431,0
.\data\train\subject-1\fall\1_forward_falls\frame021.jpg,1,0.7911341786384583,0
.\data\train\subject-1\fall\1_forward_falls\frame022.jpg,1,0.8011890649795532,0
.\data\train\subject-1\fall\1_forward_falls\frame023.jpg,1,0.7902544736862183,0
.\data\train\subject-1\fall\1_forward_falls\frame024.jpg,1,0.8047409057617188,0
.\data\train\subject-1\fall\1_forward_falls\frame025.jpg,1,0.8075724840164185,0
.\data\train\subject-1\fall\1_forward_falls\frame026.jpg,1,0.8079277276992798,0
.\data\train\subject-1\fall\1_forward_falls\frame027.jpg,1,0.8044567704200745,0
.\data\train\subject-1\fall\1_forward_falls\frame028.jpg,1,0.7871281504631042,0
.\data\train\subject-1\fall\1_forward_falls\frame029.jpg,1,0.7930790185928345,0
.\data\train\subject-1\fall\1_forward_falls\frame030.jpg,1,0.7948204278945923,0
.\data\train\subject-1\fall\1_forward_falls\frame031.jpg,1,0.7997617125511169,0
.\data\train\subject-1\fall\1_forward_falls\frame032.jpg,1,0.8036864995956421,0
.\data\train\subject-1\fall\1_forward_falls\frame033.jpg,1,0.8033795952796936,0
.\data\train\subject-1\fall\1_forward_falls\frame034.jpg,1,0.794498085975647,0
.\data\train\subject-1\fall\1_forward_falls\frame035.jpg,1,0.7955743670463562,0
.\data\train\subject-1\fall\1_forward_falls\frame036.jpg,1,0.7943103313446045,0
.\data\train\subject-1\fall\1_forward_falls\frame037.jpg,1,0.799537718296051,0
.\data\train\subject-1\fall\1_forward_falls\frame038.jpg,1,0.7988021373748779,0
.\data\train\subject-1\fall\1_forward_falls\frame039.jpg,1,0.8007249236106873,0
.\data\train\subject-1\fall\1_forward_falls\frame040.jpg,1,0.7999275326728821,0
.\data\train\subject-1\fall\1_forward_falls\frame041.jpg,1,0.7949545979499817,0
.\data\train\subject-1\fall\1_forward_falls\frame042.jpg,1,0.7984781861305237,0
.\data\train\subject-1\fall\1_forward_falls\frame043.jpg,1,0.8010459542274475,0
.\data\train\subject-1\fall\1_forward_falls\frame044.jpg,1,0.8014225363731384,0
.\data\train\subject-1\fall\1_forward_falls\frame045.jpg,1,0.7991928458213806,0
.\data\train\subject-1\fall\1_forward_falls\frame046.jpg,1,0.8005148768424988,0
.\data\train\subject-1\fall\1_forward_falls\frame047.jpg,1,0.8019844889640808,0
.\data\train\subject-1\fall\1_forward_falls\frame048.jpg,1,0.8074755668640137,0
.\data\train\subject-1\fall\1_forward_falls\frame049.jpg,1,0.8023689985275269,0
.\data\train\subject-1\fall\1_forward_falls\frame050.jpg,1,0.8000841736793518,0
.\data\train\subject-1\fall\1_left_falls\frame001.jpg,0,0.0,1
.\data\train\subject-1\fall\1_left_falls\frame002.jpg,0,0.0,1
.\data\train\subject-1\fall\1_left_falls\frame003.jpg,0,0.0,1
.\data\train\subject-1\fall\1_left_falls\frame004.jpg,0,0.0,1
.\data\train\subject-1\fall\1_left_falls\frame005.jpg,1,0.0,1
.\data\train\subject-1\fall\1_left_falls\frame006.jpg,1,0.0,1
.\data\train\subject-1\fall\1_left_falls\frame007.jpg,1,0.0,1
.\data\train\subject-1\fall\1_left_falls\frame008.jpg,1,0.0,1
.\data\train\subject-1\fall\1_left_falls\frame009.jpg,1,0.4808626174926758,0
.\data\train\subject-1\fall\1_left_falls\frame010.jpg,1,0.6699946522712708,0
.\data\train\subject-1\fall\1_left_falls\frame011.jpg,1,0.4198611378669739,0
.\data\train\subject-1\fall\1_left_falls\frame012.jpg,1,0.742084801197052,0
.\data\train\subject-1\fall\1_left_falls\frame013.jpg,1,0.7445069551467896,0
.\data\train\subject-1\fall\1_left_falls\frame014.jpg,1,0.7923475503921509,0
.\data\train\subject-1\fall\1_left_falls\frame015.jpg,1,0.8249656558036804,0
.\data\train\subject-1\fall\1_left_falls\frame016.jpg,1,0.8473984003067017,0
.\data\train\subject-1\fall\1_left_falls\frame017.jpg,1,0.8713939189910889,0
.\data\train\subject-1\fall\1_left_falls\frame018.jpg,1,0.8705195784568787,0
.\data\train\subject-1\fall\1_left_falls\frame019.jpg,1,0.870669424533844,0
.\data\train\subject-1\fall\1_left_falls\frame020.jpg,1,0.8792397975921631,0
.\data\train\subject-1\fall\1_left_falls\frame021.jpg,1,0.8848719000816345,0
.\data\train\subject-1\fall\1_left_falls\frame022.jpg,1,0.8798704147338867,0
.\data\train\subject-1\fall\1_left_falls\frame023.jpg,1,0.876133382320404,0
.\data\train\subject-1\fall\1_left_falls\frame024.jpg,1,0.8777672052383423,0
.\data\train\subject-1\fall\1_left_falls\frame025.jpg,1,0.8787619471549988,0
.\data\train\subject-1\fall\1_left_falls\frame026.jpg,1,0.8763414621353149,0
.\data\train\subject-1\fall\1_left_falls\frame027.jpg,1,0.8752410411834717,0
.\data\train\subject-1\fall\1_left_falls\frame028.jpg,1,0.8769083619117737,0
.\data\train\subject-1\fall\1_left_falls\frame029.jpg,1,0.8776524066925049,0
.\data\train\subject-1\fall\1_left_falls\frame030.jpg,1,0.8787678480148315,0
.\data\train\subject-1\fall\1_left_falls\frame031.jpg,1,0.8763079643249512,0
.\data\train\subject-1\fall\1_left_falls\frame032.jpg,1,0.8770291209220886,0
.\data\train\subject-1\fall\1_left_falls\frame033.jpg,1,0.877561092376709,0
.\data\train\subject-1\fall\1_left_falls\frame034.jpg,1,0.8797567486763,0
.\data\train\subject-1\fall\1_left_falls\frame035.jpg,1,0.8795422911643982,0
.\data\train\subject-1\fall\1_left_falls\frame036.jpg,1,0.8775326013565063,0
.\data\train\subject-1\fall\1_left_falls\frame037.jpg,1,0.878125011920929,0
.\data\train\subject-1\fall\1_left_falls\frame038.jpg,1,0.876185953617096,0
.\data\train\subject-1\fall\1_left_falls\frame039.jpg,1,0.8776502013206482,0
.\data\train\subject-1\fall\1_left_falls\frame040.jpg,1,0.8775443434715271,0
.\data\train\subject-1\fall\1_left_falls\frame041.jpg,1,0.8772530555725098,0
.\data\train\subject-1\fall\1_left_falls\frame042.jpg,1,0.8775783181190491,0
.\data\train\subject-1\fall\1_left_falls\frame043.jpg,1,0.8760176301002502,0
.\data\train\subject-1\fall\1_left_falls\frame044.jpg,1,0.8766359090805054,0
.\data\train\subject-1\fall\1_left_falls\frame045.jpg,1,0.8776561617851257,0
.\data\train\subject-1\fall\1_left_falls\frame046.jpg,1,0.8764384388923645,0
.\data\train\subject-1\fall\1_left_falls\frame047.jpg,1,0.8765107989311218,0
.\data\train\subject-1\fall\1_left_falls\frame048.jpg,1,0.8733876347541809,0
.\data\train\subject-1\fall\1_right_falls\frame001.jpg,0,0.0,1
.\data\train\subject-1\fall\1_right_falls\frame002.jpg,0,0.0,1
.\data\train\subject-1\fall\1_right_falls\frame003.jpg,0,0.0,1
.\data\train\subject-1\fall\1_right_falls\frame004.jpg,0,0.0,1
.\data\train\subject-1\fall\1_right_falls\frame005.jpg,0,0.0,1
.\data\train\subject-1\fall\1_right_falls\frame006.jpg,1,0.4761274755001068,0
.\data\train\subject-1\fall\1_right_falls\frame007.jpg,1,0.6595216989517212,0
.\data\train\subject-1\fall\1_right_falls\frame008.jpg,1,0.7883343696594238,0
.\data\train\subject-1\fall\1_right_falls\frame009.jpg,1,0.8164644241333008,0
.\data\train\subject-1\fall\1_right_falls\frame010.jpg,1,0.7043262124061584,0
.\data\train\subject-1\fall\1_right_falls\frame011.jpg,1,0.8408153653144836,0
.\data\train\subject-1\fall\1_right_falls\frame012.jpg,1,0.8184528946876526,0
.\data\train\subject-1\fall\1_right_falls\frame013.jpg,1,0.7860504984855652,0
.\data\train\subject-1\fall\1_right_falls\frame014.jpg,1,0.8363208770751953,0
.\data\train\subject-1\fall\1_right_falls\frame015.jpg,1,0.8551144003868103,0
.\data\train\subject-1\fall\1_right_falls\frame016.jpg,1,0.8438981771469116,0
.\data\train\subject-1\fall\1_right_falls\frame017.jpg,1,0.8705460429191589,0
.\data\train\subject-1\fall\1_right_falls\frame018.jpg,1,0.8786935806274414,0
.\data\train\subject-1\fall\1_right_falls\frame019.jpg,1,0.8631399869918823,0
.\data\train\subject-1\fall\1_right_falls\frame020.jpg,1,0.8647502064704895,0
.\data\train\subject-1\fall\1_right_falls\frame021.jpg,1,0.8654241561889648,0
.\data\train\subject-1\fall\1_right_falls\frame022.jpg,1,0.8607956171035767,0
.\data\train\subject-1\fall\1_right_falls\frame023.jpg,1,0.8534517288208008,0
.\data\train\subject-1\fall\1_right_falls\frame024.jpg,1,0.8070324063301086,0
.\data\train\subject-1\fall\1_right_falls\frame025.jpg,1,0.8501431941986084,0
.\data\train\subject-1\fall\1_right_falls\frame026.jpg,1,0.8435531258583069,0
.\data\train\subject-1\fall\1_right_falls\frame027.jpg,1,0.8585151433944702,0
.\data\train\subject-1\fall\1_right_falls\frame028.jpg,1,0.8551958799362183,0
.\data\train\subject-1\fall\1_right_falls\frame029.jpg,1,0.8499208092689514,0
.\data\train\subject-1\fall\1_right_falls\frame030.jpg,1,0.8460766673088074,0
.\data\train\subject-1\fall\1_right_falls\frame031.jpg,1,0.8470305800437927,0
.\data\train\subject-1\fall\1_right_falls\frame032.jpg,1,0.8456725478172302,0
.\data\train\subject-1\fall\1_right_falls\frame033.jpg,1,0.8505780100822449,0
.\data\train\subject-1\fall\1_right_falls\frame034.jpg,1,0.8520416021347046,0
.\data\train\subject-1\fall\1_right_falls\frame035.jpg,1,0.8486934304237366,0
.\data\train\subject-1\fall\1_right_falls\frame036.jpg,1,0.8480333685874939,0
.\data\train\subject-1\fall\1_right_falls\frame037.jpg,1,0.847317099571228,0
.\data\train\subject-1\fall\1_right_falls\frame038.jpg,1,0.8416216373443604,0
.\data\train\subject-1\fall\1_right_falls\frame039.jpg,1,0.8444392681121826,0
.\data\train\subject-1\fall\1_right_falls\frame040.jpg,1,0.8464545011520386,0
.\data\train\subject-1\fall\1_right_falls\frame041.jpg,1,0.843572735786438,0
.\data\train\subject-1\fall\1_right_falls\frame042.jpg,1,0.84296053647995,0
.\data\train\subject-1\fall\1_right_falls\frame043.jpg,1,0.844793438911438,0
.\data\train\subject-1\fall\1_right_falls\frame044.jpg,1,0.8412051796913147,0
.\data\train\subject-1\fall\1_right_falls\frame045.jpg,1,0.847307026386261,0
.\data\train\subject-1\fall\1_right_falls\frame046.jpg,1,0.8484145998954773,0
.\data\train\subject-1\fall\1_right_falls\frame047.jpg,1,0.8499467968940735,0
.\data\train\subject-1\fall\1_sitting_falls\frame001.jpg,0,0.0,1
.\data\train\subject-1\fall\1_sitting_falls\frame002.jpg,1,0.2626191079616546,0
.\data\train\subject-1\fall\1_sitting_falls\frame003.jpg,1,0.6094471216201782,0
.\data\train\subject-1\fall\1_sitting_falls\frame004.jpg,1,0.5640271902084351,0
.\data\train\subject-1\fall\1_sitting_falls\frame005.jpg,1,0.3320582211017608,0
.\data\train\subject-1\fall\1_sitting_falls\frame006.jpg,1,0.6241397261619568,0
.\data\train\subject-1\fall\1_sitting_falls\frame007.jpg,1,0.777580201625824,0
.\data\train\subject-1\fall\1_sitting_falls\frame008.jpg,1,0.8012031316757202,0
.\data\train\subject-1\fall\1_sitting_falls\frame009.jpg,1,0.8148080706596375,0
.\data\train\subject-1\fall\1_sitting_falls\frame010.jpg,1,0.8612266182899475,0
.\data\train\subject-1\fall\1_sitting_falls\frame011.jpg,1,0.839478075504303,0
.\data\train\subject-1\fall\1_sitting_falls\frame012.jpg,1,0.8551428318023682,0
.\data\train\subject-1\fall\1_sitting_falls\frame013.jpg,1,0.8591760396957397,0
.\data\train\subject-1\fall\1_sitting_falls\frame014.jpg,1,0.8323684930801392,0
.\data\train\subject-1\fall\1_sitting_falls\frame015.jpg,1,0.832000732421875,0
.\data\train\subject-1\fall\1_sitting_falls\frame016.jpg,1,0.7825769186019897,0
.\data\train\subject-1\fall\1_sitting_falls\frame017.jpg,1,0.6078235507011414,0
.\data\train\subject-1\fall\1_sitting_falls\frame018.jpg,1,0.4267228245735168,0
.\data\train\subject-1\fall\1_sitting_falls\frame019.jpg,1,0.4138147234916687,0
.\data\train\subject-1\fall\1_sitting_falls\frame020.jpg,1,0.5990467667579651,0
.\data\train\subject-1\fall\1_sitting_falls\frame021.jpg,1,0.795695424079895,0
.\data\train\subject-1\fall\1_sitting_falls\frame022.jpg,1,0.8644980788230896,0
.\data\train\subject-1\fall\1_sitting_falls\frame023.jpg,1,0.8415060639381409,0
.\data\train\subject-1\fall\1_sitting_falls\frame024.jpg,1,0.8667641878128052,0
.\data\train\subject-1\fall\1_sitting_falls\frame025.jpg,1,0.859332799911499,0
.\data\train\subject-1\fall\1_sitting_falls\frame026.jpg,1,0.7932544350624084,0
.\data\train\subject-1\fall\1_sitting_falls\frame027.jpg,1,0.8217549920082092,0
.\data\train\subject-1\fall\1_sitting_falls\frame028.jpg,1,0.8200137615203857,0
.\data\train\subject-1\fall\1_sitting_falls\frame029.jpg,1,0.8043364882469177,0
.\data\train\subject-1\fall\1_sitting_falls\frame030.jpg,1,0.8063390254974365,0
.\data\train\subject-1\fall\1_sitting_falls\frame031.jpg,1,0.8166864514350891,0
.\data\train\subject-1\fall\1_sitting_falls\frame032.jpg,1,0.8510611653327942,0
.\data\train\subject-1\fall\1_sitting_falls\frame033.jpg,1,0.8577103614807129,0
.\data\train\subject-1\fall\1_sitting_falls\frame034.jpg,1,0.8285966515541077,0
.\data\train\subject-1\fall\1_sitting_falls\frame035.jpg,1,0.8222506046295166,0
.\data\train\subject-1\fall\1_sitting_falls\frame036.jpg,1,0.820307731628418,0
.\data\train\subject-1\fall\1_sitting_falls\frame037.jpg,1,0.8106043338775635,0
.\data\train\subject-1\fall\1_sitting_falls\frame038.jpg,1,0.8333417177200317,0
.\data\train\subject-1\fall\1_sitting_falls\frame039.jpg,1,0.8567234873771667,0
.\data\train\subject-1\fall\1_sitting_falls\frame040.jpg,1,0.8489136099815369,0
.\data\train\subject-1\fall\1_sitting_falls\frame041.jpg,1,0.8442387580871582,0
.\data\train\subject-1\fall\1_sitting_falls\frame042.jpg,1,0.8463650345802307,0
.\data\train\subject-1\fall\1_sitting_falls\frame043.jpg,1,0.8568258881568909,0
.\data\train\subject-1\fall\1_sitting_falls\frame044.jpg,1,0.8434644341468811,0
.\data\train\subject-1\fall\1_sitting_falls\frame045.jpg,1,0.8364508748054504,0
.\data\train\subject-1\fall\1_sitting_falls\frame046.jpg,1,0.8343714475631714,0
.\data\train\subject-1\fall\1_sitting_falls\frame047.jpg,1,0.8451017737388611,0
.\data\train\subject-1\fall\1_sitting_falls\frame048.jpg,1,0.8484448194503784,0
.\data\train\subject-1\fall\1_sitting_falls\frame049.jpg,1,0.8580482006072998,0
.\data\train\subject-1\fall\1_sitting_falls\frame050.jpg,1,0.8611596822738647,0
.\data\train\subject-1\fall\1_sitting_falls\frame051.jpg,1,0.8608145117759705,0
.\data\train\subject-1\fall\1_sitting_falls\frame052.jpg,1,0.8609533905982971,0
.\data\train\subject-1\fall\1_sitting_falls\frame053.jpg,1,0.8092939853668213,0
.\data\train\subject-1\fall\1_sitting_falls\frame054.jpg,1,0.8083738684654236,0
.\data\train\subject-1\fall\1_sitting_falls\frame055.jpg,1,0.8010636568069458,0
.\data\train\subject-1\fall\1_sitting_falls\frame056.jpg,1,0.8092166185379028,0
.\data\train\subject-1\fall\1_sitting_falls\frame057.jpg,1,0.8121620416641235,0
.\data\train\subject-1\fall\1_sitting_falls\frame058.jpg,1,0.8232369422912598,0
.\data\train\subject-1\fall\1_sitting_falls\frame059.jpg,1,0.8242213129997253,0
.\data\train\subject-1\fall\1_sitting_falls\frame060.jpg,1,0.8371465802192688,0
.\data\train\subject-1\fall\1_sitting_falls\frame061.jpg,1,0.8355315327644348,0
.\data\train\subject-1\fall\1_sitting_falls\frame062.jpg,1,0.8317484259605408,0
.\data\train\subject-1\fall\1_sitting_falls\frame063.jpg,1,0.8271058201789856,0
.\data\train\subject-1\fall\1_sitting_falls\frame064.jpg,1,0.833773672580719,0
.\data\train\subject-1\fall\1_sitting_falls\frame065.jpg,1,0.8310330510139465,0
.\data\train\subject-1\fall\1_sitting_falls\frame066.jpg,1,0.8272448778152466,0
.\data\train\subject-1\fall\1_standing_falls\frame001.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame002.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame003.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame004.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame005.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame006.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame007.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame008.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame009.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame010.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame011.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame012.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame013.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame014.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame015.jpg,0,0.0,1
.\data\train\subject-1\fall\1_standing_falls\frame016.jpg,1,0.737419843673706,0
.\data\train\subject-1\fall\1_standing_falls\frame017.jpg,1,0.5517985224723816,0
.\data\train\subject-1\fall\1_standing_falls\frame018.jpg,1,0.4823077023029327,0
.\data\train\subject-1\fall\1_standing_falls\frame019.jpg,1,0.7630895376205444,0
.\data\train\subject-1\fall\1_standing_falls\frame020.jpg,1,0.7994298934936523,0
.\data\train\subject-1\fall\1_standing_falls\frame021.jpg,1,0.7407816648483276,0
.\data\train\subject-1\fall\1_standing_falls\frame022.jpg,1,0.8687282800674438,0
.\data\train\subject-1\fall\1_standing_falls\frame023.jpg,1,0.850067138671875,0
.\data\train\subject-1\fall\1_standing_falls\frame024.jpg,1,0.8440621495246887,0
.\data\train\subject-1\fall\1_standing_falls\frame025.jpg,1,0.808347761631012,0
.\data\train\subject-1\fall\1_standing_falls\frame026.jpg,1,0.806243896484375,0
.\data\train\subject-1\fall\1_standing_falls\frame027.jpg,1,0.8587392568588257,0
.\data\train\subject-1\fall\1_standing_falls\frame028.jpg,1,0.8596278429031372,0
.\data\train\subject-1\fall\1_standing_falls\frame029.jpg,1,0.8408352732658386,0
.\data\train\subject-1\fall\1_standing_falls\frame030.jpg,1,0.8461496829986572,0
.\data\train\subject-1\fall\1_standing_falls\frame031.jpg,1,0.8322259783744812,0
.\data\train\subject-1\fall\1_standing_falls\frame032.jpg,1,0.8386092185974121,0
.\data\train\subject-1\fall\1_standing_falls\frame033.jpg,1,0.8257230520248413,0
.\data\train\subject-1\fall\1_standing_falls\frame034.jpg,1,0.8339947462081909,0
.\data\train\subject-1\fall\1_standing_falls\frame035.jpg,1,0.8518726229667664,0
.\data\train\subject-1\fall\1_standing_falls\frame036.jpg,1,0.8576701283454895,0
.\data\train\subject-1\fall\1_standing_falls\frame037.jpg,1,0.8555030822753906,0
.\data\train\subject-1\fall\1_standing_falls\frame038.jpg,1,0.8792169690132141,0
.\data\train\subject-1\fall\1_standing_falls\frame039.jpg,1,0.8831820487976074,0
.\data\train\subject-1\fall\1_standing_falls\frame040.jpg,1,0.877860426902771,0
.\data\train\subject-1\fall\1_standing_falls\frame041.jpg,1,0.8767253160476685,0
.\data\train\subject-1\fall\1_standing_falls\frame042.jpg,1,0.873925507068634,0
.\data\train\subject-1\fall\1_standing_falls\frame043.jpg,1,0.8724445104598999,0
.\data\train\subject-1\fall\1_standing_falls\frame044.jpg,1,0.8689690828323364,0
.\data\train\subject-1\fall\1_standing_falls\frame045.jpg,1,0.8699550628662109,0
.\data\train\subject-1\fall\1_standing_falls\frame046.jpg,1,0.8724755644798279,0
.\data\train\subject-1\fall\1_standing_falls\frame047.jpg,1,0.8727441430091858,0
.\data\train\subject-1\fall\1_standing_falls\frame048.jpg,1,0.8733721971511841,0
.\data\train\subject-1\fall\1_standing_falls\frame049.jpg,1,0.8718304634094238,0
.\data\train\subject-1\fall\1_standing_falls\frame050.jpg,1,0.873900830745697,0
.\data\train\subject-1\fall\1_standing_falls\frame051.jpg,1,0.8739389777183533,0
.\data\train\subject-1\fall\1_standing_falls\frame052.jpg,1,0.8737090229988098,0
.\data\train\subject-1\fall\1_standing_falls\frame053.jpg,1,0.8727751970291138,0
.\data\train\subject-1\fall\1_standing_falls\frame054.jpg,1,0.8723131418228149,0
.\data\train\subject-1\fall\1_standing_falls\frame055.jpg,1,0.8716793656349182,0
.\data\train\subject-1\fall\1_standing_falls\frame056.jpg,1,0.8739516139030457,0
.\data\train\subject-1\fall\1_standing_falls\frame057.jpg,1,0.8738124966621399,0
.\data\train\subject-1\fall\1_standing_falls\frame058.jpg,1,0.8740845918655396,0
.\data\train\subject-1\fall\1_standing_falls\frame059.jpg,1,0.8736086487770081,0
.\data\train\subject-1\fall\1_standing_falls\frame060.jpg,1,0.872672975063324,0
.\data\train\subject-1\fall\1_standing_falls\frame061.jpg,1,0.8734204769134521,0
.\data\train\subject-1\fall\1_standing_falls\frame062.jpg,1,0.8721663951873779,0
.\data\train\subject-1\fall\1_standing_falls\frame063.jpg,1,0.8720464110374451,0
.\data\train\subject-1\fall\1_standing_falls\frame064.jpg,1,0.872491717338562,0
.\data\train\subject-1\fall\1_standing_falls\frame065.jpg,1,0.8735309839248657,0
.\data\train\subject-1\fall\1_standing_falls\frame066.jpg,1,0.8741937875747681,0
.\data\train\subject-1\fall\1_standing_falls\frame067.jpg,1,0.8751983642578125,0
.\data\train\subject-1\fall\1_standing_falls\frame068.jpg,1,0.8752610683441162,0
.\data\train\subject-1\fall\1_standing_falls\frame069.jpg,1,0.8752918243408203,0
.\data\train\subject-2\fall\2_backward_falls\frame001.jpg,0,0.0,1
.\data\train\subject-2\fall\2_backward_falls\frame002.jpg,0,0.0,1
.\data\train\subject-2\fall\2_backward_falls\frame003.jpg,0,0.0,1
.\data\train\subject-2\fall\2_backward_falls\frame004.jpg,0,0.0,1
.\data\train\subject-2\fall\2_backward_falls\frame005.jpg,0,0.0,1
.\data\train\subject-2\fall\2_backward_falls\frame006.jpg,0,0.0,1
.\data\train\subject-2\fall\2_backward_falls\frame007.jpg,0,0.0,1
.\data\train\subject-2\fall\2_backward_falls\frame008.jpg,1,0.5726251602172852,0
.\data\train\subject-2\fall\2_backward_falls\frame009.jpg,1,0.5842010974884033,0
.\data\train\subject-2\fall\2_backward_falls\frame010.jpg,1,0.6604601740837097,0
